"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","Stream index","Info"
"211610","6338.852581","188.114.96.5","163.117.139.71","443","55523","TLSv1.3","419","1164","Application Data"
"211611","6338.852581","188.114.96.5","163.117.139.71","443","55523","TLSv1.3","81","1164","Application Data"
"211612","6338.852769","163.117.139.71","188.114.96.5","55523","443","TCP","54","1164","55523  >  443 [ACK] Seq=1249 Ack=4698 Win=65280 Len=0"
"211613","6338.854590","163.117.139.71","188.114.96.5","55523","443","TCP","54","1164","55523  >  443 [FIN, ACK] Seq=1249 Ack=4698 Win=65280 Len=0"
"211614","6338.874962","188.114.96.5","163.117.139.71","443","55523","TCP","60","1164","443  >  55523 [FIN, ACK] Seq=4698 Ack=1250 Win=131072 Len=0"
"211615","6338.875057","163.117.139.71","188.114.96.5","55523","443","TCP","54","1164","55523  >  443 [ACK] Seq=1250 Ack=4699 Win=65280 Len=0"
"211687","6348.867384","163.117.139.71","188.114.96.5","55540","443","TCP","66","1169","55540  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"211688","6348.887304","188.114.96.5","163.117.139.71","443","55540","TCP","66","1169","443  >  55540 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"211689","6348.887448","163.117.139.71","188.114.96.5","55540","443","TCP","54","1169","55540  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"211690","6348.888241","163.117.139.71","188.114.96.5","55540","443","TLSv1.3","571","1169","Client Hello (SNI=api.llama-api.com)"
"211691","6348.907977","188.114.96.5","163.117.139.71","443","55540","TCP","60","1169","443  >  55540 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"211692","6348.914380","188.114.96.5","163.117.139.71","443","55540","TLSv1.3","1514","1169","Server Hello, Change Cipher Spec"
"211693","6348.914769","188.114.96.5","163.117.139.71","443","55540","TLSv1.3","1437","1169","Application Data"
"211694","6348.914855","163.117.139.71","188.114.96.5","55540","443","TCP","54","1169","55540  >  443 [ACK] Seq=518 Ack=2844 Win=65280 Len=0"
"211695","6348.920763","163.117.139.71","188.114.96.5","55540","443","TLSv1.3","134","1169","Change Cipher Spec, Application Data"
"211696","6348.921130","163.117.139.71","188.114.96.5","55540","443","TLSv1.3","391","1169","Application Data"
"211697","6348.921174","163.117.139.71","188.114.96.5","55540","443","TLSv1.3","296","1169","Application Data"
"211698","6348.940841","188.114.96.5","163.117.139.71","443","55540","TCP","60","1169","443  >  55540 [ACK] Seq=2844 Ack=1177 Win=131072 Len=0"
"211709","6350.592717","188.114.96.5","163.117.139.71","443","55540","TLSv1.3","860","1169","Application Data, Application Data"
"211710","6350.592717","188.114.96.5","163.117.139.71","443","55540","TLSv1.3","506","1169","Application Data"
"211711","6350.592717","188.114.96.5","163.117.139.71","443","55540","TLSv1.3","81","1169","Application Data"
"211712","6350.592889","163.117.139.71","188.114.96.5","55540","443","TCP","54","1169","55540  >  443 [ACK] Seq=1177 Ack=4129 Win=64000 Len=0"
"211713","6350.594375","163.117.139.71","188.114.96.5","55540","443","TCP","54","1169","55540  >  443 [FIN, ACK] Seq=1177 Ack=4129 Win=64000 Len=0"
"211714","6350.614694","188.114.96.5","163.117.139.71","443","55540","TCP","60","1169","443  >  55540 [FIN, ACK] Seq=4129 Ack=1178 Win=131072 Len=0"
"211715","6350.614826","163.117.139.71","188.114.96.5","55540","443","TCP","54","1169","55540  >  443 [ACK] Seq=1178 Ack=4130 Win=64000 Len=0"
"211767","6360.607188","163.117.139.71","188.114.96.5","55549","443","TCP","66","1170","55549  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"211768","6360.626979","188.114.96.5","163.117.139.71","443","55549","TCP","66","1170","443  >  55549 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"211769","6360.627158","163.117.139.71","188.114.96.5","55549","443","TCP","54","1170","55549  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"211770","6360.628306","163.117.139.71","188.114.96.5","55549","443","TLSv1.3","571","1170","Client Hello (SNI=api.llama-api.com)"
"211771","6360.648191","188.114.96.5","163.117.139.71","443","55549","TCP","60","1170","443  >  55549 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"211772","6360.663258","188.114.96.5","163.117.139.71","443","55549","TLSv1.3","1514","1170","Server Hello, Change Cipher Spec"
"211773","6360.663258","188.114.96.5","163.117.139.71","443","55549","TLSv1.3","1437","1170","Application Data"
"211774","6360.663389","163.117.139.71","188.114.96.5","55549","443","TCP","54","1170","55549  >  443 [ACK] Seq=518 Ack=2844 Win=65280 Len=0"
"211775","6360.668384","163.117.139.71","188.114.96.5","55549","443","TLSv1.3","134","1170","Change Cipher Spec, Application Data"
"211776","6360.668746","163.117.139.71","188.114.96.5","55549","443","TLSv1.3","391","1170","Application Data"
"211777","6360.668792","163.117.139.71","188.114.96.5","55549","443","TLSv1.3","440","1170","Application Data"
"211778","6360.688856","188.114.96.5","163.117.139.71","443","55549","TCP","60","1170","443  >  55549 [ACK] Seq=2844 Ack=1321 Win=131072 Len=0"
"211785","6361.947094","188.114.96.5","163.117.139.71","443","55549","TLSv1.3","1514","1170","Application Data"
"211786","6361.947094","188.114.96.5","163.117.139.71","443","55549","TLSv1.3","302","1170","Application Data"
"211787","6361.947094","188.114.96.5","163.117.139.71","443","55549","TLSv1.3","81","1170","Application Data"
"211788","6361.947326","163.117.139.71","188.114.96.5","55549","443","TCP","54","1170","55549  >  443 [ACK] Seq=1321 Ack=4579 Win=65280 Len=0"
"211789","6361.949603","163.117.139.71","188.114.96.5","55549","443","TCP","54","1170","55549  >  443 [FIN, ACK] Seq=1321 Ack=4579 Win=65280 Len=0"
"211790","6361.971064","188.114.96.5","163.117.139.71","443","55549","TCP","60","1170","443  >  55549 [FIN, ACK] Seq=4579 Ack=1322 Win=131072 Len=0"
"211791","6361.971197","163.117.139.71","188.114.96.5","55549","443","TCP","54","1170","55549  >  443 [ACK] Seq=1322 Ack=4580 Win=65280 Len=0"
"211946","6371.963339","163.117.139.71","188.114.96.5","55560","443","TCP","66","1172","55560  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"211947","6371.983241","188.114.96.5","163.117.139.71","443","55560","TCP","66","1172","443  >  55560 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"211948","6371.983420","163.117.139.71","188.114.96.5","55560","443","TCP","54","1172","55560  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"211949","6371.984248","163.117.139.71","188.114.96.5","55560","443","TLSv1.3","571","1172","Client Hello (SNI=api.llama-api.com)"
"211950","6372.004152","188.114.96.5","163.117.139.71","443","55560","TCP","60","1172","443  >  55560 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"211951","6372.013049","188.114.96.5","163.117.139.71","443","55560","TLSv1.3","1514","1172","Server Hello, Change Cipher Spec"
"211952","6372.013234","188.114.96.5","163.117.139.71","443","55560","TLSv1.3","1437","1172","Application Data"
"211953","6372.013276","163.117.139.71","188.114.96.5","55560","443","TCP","54","1172","55560  >  443 [ACK] Seq=518 Ack=2844 Win=65280 Len=0"
"211954","6372.020398","163.117.139.71","188.114.96.5","55560","443","TLSv1.3","134","1172","Change Cipher Spec, Application Data"
"211955","6372.020895","163.117.139.71","188.114.96.5","55560","443","TLSv1.3","391","1172","Application Data"
"211956","6372.021015","163.117.139.71","188.114.96.5","55560","443","TLSv1.3","355","1172","Application Data"
"211957","6372.041161","188.114.96.5","163.117.139.71","443","55560","TCP","60","1172","443  >  55560 [ACK] Seq=2844 Ack=1236 Win=131072 Len=0"
"211972","6375.094214","188.114.96.5","163.117.139.71","443","55560","TLSv1.3","860","1172","Application Data, Application Data"
"211973","6375.094214","188.114.96.5","163.117.139.71","443","55560","TLSv1.3","507","1172","Application Data"
"211974","6375.094214","188.114.96.5","163.117.139.71","443","55560","TLSv1.3","81","1172","Application Data"
"211975","6375.094342","163.117.139.71","188.114.96.5","55560","443","TCP","54","1172","55560  >  443 [ACK] Seq=1236 Ack=4130 Win=64000 Len=0"
"211976","6375.096295","163.117.139.71","188.114.96.5","55560","443","TCP","54","1172","55560  >  443 [FIN, ACK] Seq=1236 Ack=4130 Win=64000 Len=0"
"211977","6375.121238","188.114.96.5","163.117.139.71","443","55560","TCP","60","1172","443  >  55560 [FIN, ACK] Seq=4130 Ack=1237 Win=131072 Len=0"
"211978","6375.121332","163.117.139.71","188.114.96.5","55560","443","TCP","54","1172","55560  >  443 [ACK] Seq=1237 Ack=4131 Win=64000 Len=0"
"212039","6385.108511","163.117.139.71","188.114.96.5","55570","443","TCP","66","1173","55570  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"212040","6385.128434","188.114.96.5","163.117.139.71","443","55570","TCP","66","1173","443  >  55570 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"212041","6385.128647","163.117.139.71","188.114.96.5","55570","443","TCP","54","1173","55570  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"212042","6385.129431","163.117.139.71","188.114.96.5","55570","443","TLSv1.3","571","1173","Client Hello (SNI=api.llama-api.com)"
"212043","6385.149352","188.114.96.5","163.117.139.71","443","55570","TCP","60","1173","443  >  55570 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"212044","6385.154546","188.114.96.5","163.117.139.71","443","55570","TLSv1.3","1514","1173","Server Hello, Change Cipher Spec"
"212045","6385.154950","188.114.96.5","163.117.139.71","443","55570","TLSv1.3","1438","1173","Application Data"
"212046","6385.155035","163.117.139.71","188.114.96.5","55570","443","TCP","54","1173","55570  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"212047","6385.160579","163.117.139.71","188.114.96.5","55570","443","TLSv1.3","134","1173","Change Cipher Spec, Application Data"
"212048","6385.160969","163.117.139.71","188.114.96.5","55570","443","TLSv1.3","391","1173","Application Data"
"212049","6385.161033","163.117.139.71","188.114.96.5","55570","443","TLSv1.3","290","1173","Application Data"
"212050","6385.180638","188.114.96.5","163.117.139.71","443","55570","TCP","60","1173","443  >  55570 [ACK] Seq=2845 Ack=1171 Win=131072 Len=0"
"212088","6389.402975","188.114.96.5","163.117.139.71","443","55570","TLSv1.3","860","1173","Application Data, Application Data"
"212089","6389.402975","188.114.96.5","163.117.139.71","443","55570","TLSv1.3","506","1173","Application Data"
"212090","6389.402975","188.114.96.5","163.117.139.71","443","55570","TLSv1.3","81","1173","Application Data"
"212091","6389.403133","163.117.139.71","188.114.96.5","55570","443","TCP","54","1173","55570  >  443 [ACK] Seq=1171 Ack=4130 Win=64000 Len=0"
"212092","6389.404665","163.117.139.71","188.114.96.5","55570","443","TCP","54","1173","55570  >  443 [FIN, ACK] Seq=1171 Ack=4130 Win=64000 Len=0"
"212094","6389.428841","188.114.96.5","163.117.139.71","443","55570","TCP","60","1173","443  >  55570 [FIN, ACK] Seq=4130 Ack=1172 Win=131072 Len=0"
"212095","6389.428936","163.117.139.71","188.114.96.5","55570","443","TCP","54","1173","55570  >  443 [ACK] Seq=1172 Ack=4131 Win=64000 Len=0"
"212152","6399.418081","163.117.139.71","188.114.96.5","55580","443","TCP","66","1174","55580  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"212153","6399.437640","188.114.96.5","163.117.139.71","443","55580","TCP","66","1174","443  >  55580 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"212154","6399.437823","163.117.139.71","188.114.96.5","55580","443","TCP","54","1174","55580  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"212155","6399.439081","163.117.139.71","188.114.96.5","55580","443","TLSv1.3","571","1174","Client Hello (SNI=api.llama-api.com)"
"212156","6399.458920","188.114.96.5","163.117.139.71","443","55580","TCP","60","1174","443  >  55580 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"212157","6399.461975","188.114.96.5","163.117.139.71","443","55580","TLSv1.3","1514","1174","Server Hello, Change Cipher Spec"
"212158","6399.462196","188.114.96.5","163.117.139.71","443","55580","TLSv1.3","1438","1174","Application Data"
"212159","6399.462261","163.117.139.71","188.114.96.5","55580","443","TCP","54","1174","55580  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"212160","6399.469451","163.117.139.71","188.114.96.5","55580","443","TLSv1.3","134","1174","Change Cipher Spec, Application Data"
"212161","6399.469993","163.117.139.71","188.114.96.5","55580","443","TLSv1.3","391","1174","Application Data"
"212162","6399.470074","163.117.139.71","188.114.96.5","55580","443","TLSv1.3","285","1174","Application Data"
"212163","6399.489380","188.114.96.5","163.117.139.71","443","55580","TCP","60","1174","443  >  55580 [ACK] Seq=2845 Ack=935 Win=131072 Len=0"
"212165","6399.529835","188.114.96.5","163.117.139.71","443","55580","TCP","60","1174","443  >  55580 [ACK] Seq=2845 Ack=1166 Win=131072 Len=0"
"212176","6401.299685","188.114.96.5","163.117.139.71","443","55580","TLSv1.3","860","1174","Application Data, Application Data"
"212177","6401.300313","188.114.96.5","163.117.139.71","443","55580","TLSv1.3","467","1174","Application Data"
"212178","6401.300313","188.114.96.5","163.117.139.71","443","55580","TLSv1.3","81","1174","Application Data"
"212179","6401.300401","163.117.139.71","188.114.96.5","55580","443","TCP","54","1174","55580  >  443 [ACK] Seq=1166 Ack=4091 Win=64256 Len=0"
"212180","6401.301918","163.117.139.71","188.114.96.5","55580","443","TCP","54","1174","55580  >  443 [FIN, ACK] Seq=1166 Ack=4091 Win=64256 Len=0"
"212181","6401.322361","188.114.96.5","163.117.139.71","443","55580","TCP","60","1174","443  >  55580 [FIN, ACK] Seq=4091 Ack=1167 Win=131072 Len=0"
"212182","6401.322532","163.117.139.71","188.114.96.5","55580","443","TCP","54","1174","55580  >  443 [ACK] Seq=1167 Ack=4092 Win=64256 Len=0"
"212244","6411.315261","163.117.139.71","188.114.96.5","55590","443","TCP","66","1175","55590  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"212245","6411.335141","188.114.96.5","163.117.139.71","443","55590","TCP","66","1175","443  >  55590 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"212246","6411.335338","163.117.139.71","188.114.96.5","55590","443","TCP","54","1175","55590  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"212247","6411.336455","163.117.139.71","188.114.96.5","55590","443","TLSv1.3","571","1175","Client Hello (SNI=api.llama-api.com)"
"212248","6411.356352","188.114.96.5","163.117.139.71","443","55590","TCP","60","1175","443  >  55590 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"212249","6411.360351","188.114.96.5","163.117.139.71","443","55590","TLSv1.3","1514","1175","Server Hello, Change Cipher Spec"
"212250","6411.360551","188.114.96.5","163.117.139.71","443","55590","TLSv1.3","1439","1175","Application Data"
"212251","6411.360612","163.117.139.71","188.114.96.5","55590","443","TCP","54","1175","55590  >  443 [ACK] Seq=518 Ack=2846 Win=65280 Len=0"
"212252","6411.366074","163.117.139.71","188.114.96.5","55590","443","TLSv1.3","134","1175","Change Cipher Spec, Application Data"
"212253","6411.366445","163.117.139.71","188.114.96.5","55590","443","TLSv1.3","391","1175","Application Data"
"212254","6411.366503","163.117.139.71","188.114.96.5","55590","443","TLSv1.3","391","1175","Application Data"
"212255","6411.386142","188.114.96.5","163.117.139.71","443","55590","TCP","60","1175","443  >  55590 [ACK] Seq=2846 Ack=935 Win=131072 Len=0"
"212256","6411.427975","188.114.96.5","163.117.139.71","443","55590","TCP","60","1175","443  >  55590 [ACK] Seq=2846 Ack=1272 Win=131072 Len=0"
"212265","6413.018920","188.114.96.5","163.117.139.71","443","55590","TLSv1.3","1514","1175","Application Data"
"212266","6413.018920","188.114.96.5","163.117.139.71","443","55590","TLSv1.3","418","1175","Application Data"
"212267","6413.018920","188.114.96.5","163.117.139.71","443","55590","TLSv1.3","81","1175","Application Data"
"212268","6413.019139","163.117.139.71","188.114.96.5","55590","443","TCP","54","1175","55590  >  443 [ACK] Seq=1272 Ack=4697 Win=65280 Len=0"
"212269","6413.021086","163.117.139.71","188.114.96.5","55590","443","TCP","54","1175","55590  >  443 [FIN, ACK] Seq=1272 Ack=4697 Win=65280 Len=0"
"212270","6413.041062","188.114.96.5","163.117.139.71","443","55590","TCP","60","1175","443  >  55590 [FIN, ACK] Seq=4697 Ack=1273 Win=131072 Len=0"
"212271","6413.041207","163.117.139.71","188.114.96.5","55590","443","TCP","54","1175","55590  >  443 [ACK] Seq=1273 Ack=4698 Win=65280 Len=0"
"212329","6423.034849","163.117.139.71","188.114.96.5","55599","443","TCP","66","1176","55599  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"212330","6423.054614","188.114.96.5","163.117.139.71","443","55599","TCP","66","1176","443  >  55599 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"212331","6423.054809","163.117.139.71","188.114.96.5","55599","443","TCP","54","1176","55599  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"212332","6423.055608","163.117.139.71","188.114.96.5","55599","443","TLSv1.3","571","1176","Client Hello (SNI=api.llama-api.com)"
"212334","6423.075537","188.114.96.5","163.117.139.71","443","55599","TCP","60","1176","443  >  55599 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"212335","6423.081002","188.114.96.5","163.117.139.71","443","55599","TLSv1.3","1514","1176","Server Hello, Change Cipher Spec"
"212336","6423.081002","188.114.96.5","163.117.139.71","443","55599","TLSv1.3","1438","1176","Application Data"
"212337","6423.081154","163.117.139.71","188.114.96.5","55599","443","TCP","54","1176","55599  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"212338","6423.086366","163.117.139.71","188.114.96.5","55599","443","TLSv1.3","134","1176","Change Cipher Spec, Application Data"
"212339","6423.086712","163.117.139.71","188.114.96.5","55599","443","TLSv1.3","391","1176","Application Data"
"212340","6423.086759","163.117.139.71","188.114.96.5","55599","443","TLSv1.3","414","1176","Application Data"
"212341","6423.106619","188.114.96.5","163.117.139.71","443","55599","TCP","60","1176","443  >  55599 [ACK] Seq=2845 Ack=1295 Win=131072 Len=0"
"212375","6428.071201","188.114.96.5","163.117.139.71","443","55599","TLSv1.3","860","1176","Application Data, Application Data"
"212376","6428.072712","188.114.96.5","163.117.139.71","443","55599","TLSv1.3","561","1176","Application Data"
"212377","6428.072712","188.114.96.5","163.117.139.71","443","55599","TLSv1.3","81","1176","Application Data"
"212378","6428.072798","163.117.139.71","188.114.96.5","55599","443","TCP","54","1176","55599  >  443 [ACK] Seq=1295 Ack=4185 Win=64000 Len=0"
"212379","6428.073781","163.117.139.71","188.114.96.5","55599","443","TCP","54","1176","55599  >  443 [FIN, ACK] Seq=1295 Ack=4185 Win=64000 Len=0"
"212380","6428.094566","188.114.96.5","163.117.139.71","443","55599","TCP","60","1176","443  >  55599 [FIN, ACK] Seq=4185 Ack=1296 Win=131072 Len=0"
"212381","6428.094687","163.117.139.71","188.114.96.5","55599","443","TCP","54","1176","55599  >  443 [ACK] Seq=1296 Ack=4186 Win=64000 Len=0"
"212574","6438.085865","163.117.139.71","188.114.96.5","55613","443","TCP","66","1180","55613  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"212575","6438.105799","188.114.96.5","163.117.139.71","443","55613","TCP","66","1180","443  >  55613 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"212576","6438.105944","163.117.139.71","188.114.96.5","55613","443","TCP","54","1180","55613  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"212577","6438.106625","163.117.139.71","188.114.96.5","55613","443","TLSv1.3","571","1180","Client Hello (SNI=api.llama-api.com)"
"212578","6438.126550","188.114.96.5","163.117.139.71","443","55613","TCP","60","1180","443  >  55613 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"212580","6438.133224","188.114.96.5","163.117.139.71","443","55613","TLSv1.3","1514","1180","Server Hello, Change Cipher Spec"
"212581","6438.133224","188.114.96.5","163.117.139.71","443","55613","TLSv1.3","1439","1180","Application Data"
"212582","6438.133410","163.117.139.71","188.114.96.5","55613","443","TCP","54","1180","55613  >  443 [ACK] Seq=518 Ack=2846 Win=65280 Len=0"
"212583","6438.138401","163.117.139.71","188.114.96.5","55613","443","TLSv1.3","134","1180","Change Cipher Spec, Application Data"
"212584","6438.138745","163.117.139.71","188.114.96.5","55613","443","TLSv1.3","391","1180","Application Data"
"212585","6438.138789","163.117.139.71","188.114.96.5","55613","443","TLSv1.3","342","1180","Application Data"
"212586","6438.158320","188.114.96.5","163.117.139.71","443","55613","TCP","60","1180","443  >  55613 [ACK] Seq=2846 Ack=1223 Win=131072 Len=0"
"212599","6439.542995","188.114.96.5","163.117.139.71","443","55613","TLSv1.3","860","1180","Application Data, Application Data"
"212600","6439.543892","188.114.96.5","163.117.139.71","443","55613","TLSv1.3","389","1180","Application Data"
"212601","6439.543892","188.114.96.5","163.117.139.71","443","55613","TLSv1.3","81","1180","Application Data"
"212602","6439.543974","163.117.139.71","188.114.96.5","55613","443","TCP","54","1180","55613  >  443 [ACK] Seq=1223 Ack=4014 Win=64256 Len=0"
"212603","6439.544786","163.117.139.71","188.114.96.5","55613","443","TCP","54","1180","55613  >  443 [FIN, ACK] Seq=1223 Ack=4014 Win=64256 Len=0"
"212604","6439.566252","188.114.96.5","163.117.139.71","443","55613","TCP","60","1180","443  >  55613 [FIN, ACK] Seq=4014 Ack=1224 Win=131072 Len=0"
"212605","6439.566368","163.117.139.71","188.114.96.5","55613","443","TCP","54","1180","55613  >  443 [ACK] Seq=1224 Ack=4015 Win=64256 Len=0"
"212705","6449.557081","163.117.139.71","188.114.96.5","55623","443","TCP","66","1181","55623  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"212706","6449.576430","188.114.96.5","163.117.139.71","443","55623","TCP","66","1181","443  >  55623 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"212707","6449.576632","163.117.139.71","188.114.96.5","55623","443","TCP","54","1181","55623  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"212708","6449.577462","163.117.139.71","188.114.96.5","55623","443","TLSv1.3","571","1181","Client Hello (SNI=api.llama-api.com)"
"212709","6449.596900","188.114.96.5","163.117.139.71","443","55623","TCP","60","1181","443  >  55623 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"212710","6449.606276","188.114.96.5","163.117.139.71","443","55623","TLSv1.3","1514","1181","Server Hello, Change Cipher Spec"
"212711","6449.606276","188.114.96.5","163.117.139.71","443","55623","TLSv1.3","1438","1181","Application Data"
"212712","6449.606420","163.117.139.71","188.114.96.5","55623","443","TCP","54","1181","55623  >  443 [ACK] Seq=518 Ack=2845 Win=65280 Len=0"
"212713","6449.613389","163.117.139.71","188.114.96.5","55623","443","TLSv1.3","134","1181","Change Cipher Spec, Application Data"
"212714","6449.613863","163.117.139.71","188.114.96.5","55623","443","TLSv1.3","391","1181","Application Data"
"212715","6449.613927","163.117.139.71","188.114.96.5","55623","443","TLSv1.3","272","1181","Application Data"
"212716","6449.633095","188.114.96.5","163.117.139.71","443","55623","TCP","60","1181","443  >  55623 [ACK] Seq=2845 Ack=1153 Win=131072 Len=0"
"212817","6452.026312","188.114.96.5","163.117.139.71","443","55623","TLSv1.3","860","1181","Application Data, Application Data"
"212818","6452.026312","188.114.96.5","163.117.139.71","443","55623","TLSv1.3","437","1181","Application Data"
"212819","6452.026312","188.114.96.5","163.117.139.71","443","55623","TLSv1.3","81","1181","Application Data"
"212820","6452.026852","163.117.139.71","188.114.96.5","55623","443","TCP","54","1181","55623  >  443 [ACK] Seq=1153 Ack=4061 Win=64256 Len=0"
"212821","6452.028678","163.117.139.71","188.114.96.5","55623","443","TCP","54","1181","55623  >  443 [FIN, ACK] Seq=1153 Ack=4061 Win=64256 Len=0"
"212822","6452.049316","188.114.96.5","163.117.139.71","443","55623","TCP","60","1181","443  >  55623 [FIN, ACK] Seq=4061 Ack=1154 Win=131072 Len=0"
"212823","6452.049440","163.117.139.71","188.114.96.5","55623","443","TCP","54","1181","55623  >  443 [ACK] Seq=1154 Ack=4062 Win=64256 Len=0"
"212882","6462.041793","163.117.139.71","188.114.96.5","55636","443","TCP","66","1186","55636  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"212883","6462.061522","188.114.96.5","163.117.139.71","443","55636","TCP","66","1186","443  >  55636 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"212884","6462.061728","163.117.139.71","188.114.96.5","55636","443","TCP","54","1186","55636  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"212885","6462.062467","163.117.139.71","188.114.96.5","55636","443","TLSv1.3","571","1186","Client Hello (SNI=api.llama-api.com)"
"212886","6462.082099","188.114.96.5","163.117.139.71","443","55636","TCP","60","1186","443  >  55636 [ACK] Seq=1 Ack=518 Win=131072 Len=0"
"212887","6462.088747","188.114.96.5","163.117.139.71","443","55636","TLSv1.3","1514","1186","Server Hello, Change Cipher Spec"
"212888","6462.088903","188.114.96.5","163.117.139.71","443","55636","TLSv1.3","1439","1186","Application Data"
"212889","6462.088945","163.117.139.71","188.114.96.5","55636","443","TCP","54","1186","55636  >  443 [ACK] Seq=518 Ack=2846 Win=65280 Len=0"
"212890","6462.093918","163.117.139.71","188.114.96.5","55636","443","TLSv1.3","134","1186","Change Cipher Spec, Application Data"
"212891","6462.094283","163.117.139.71","188.114.96.5","55636","443","TLSv1.3","391","1186","Application Data"
"212892","6462.094332","163.117.139.71","188.114.96.5","55636","443","TLSv1.3","388","1186","Application Data"
"212893","6462.114193","188.114.96.5","163.117.139.71","443","55636","TCP","60","1186","443  >  55636 [ACK] Seq=2846 Ack=1269 Win=131072 Len=0"
"212903","6464.004173","188.114.96.5","163.117.139.71","443","55636","TLSv1.3","1514","1186","Application Data"
"212904","6464.004173","188.114.96.5","163.117.139.71","443","55636","TLSv1.3","381","1186","Application Data"
"212905","6464.004325","163.117.139.71","188.114.96.5","55636","443","TCP","54","1186","55636  >  443 [ACK] Seq=1269 Ack=4633 Win=65280 Len=0"
"212906","6464.006542","188.114.96.5","163.117.139.71","443","55636","TLSv1.3","88","1186","Application Data"
"212907","6464.006542","188.114.96.5","163.117.139.71","443","55636","TLSv1.3","81","1186","Application Data"
"212908","6464.006623","163.117.139.71","188.114.96.5","55636","443","TCP","54","1186","55636  >  443 [ACK] Seq=1269 Ack=4694 Win=65280 Len=0"
"212909","6464.007067","163.117.139.71","188.114.96.5","55636","443","TCP","54","1186","55636  >  443 [FIN, ACK] Seq=1269 Ack=4694 Win=65280 Len=0"
"212910","6464.027453","188.114.96.5","163.117.139.71","443","55636","TCP","60","1186","443  >  55636 [FIN, ACK] Seq=4694 Ack=1270 Win=131072 Len=0"
"212911","6464.027572","163.117.139.71","188.114.96.5","55636","443","TCP","54","1186","55636  >  443 [ACK] Seq=1270 Ack=4695 Win=65280 Len=0"
"212984","6474.019374","163.117.139.71","188.114.96.5","55646","443","TCP","66","1187","55646  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
