Stream index,Source Port,stream_size
940,3836,2049
940,50933,591
941,3836,1910
941,50968,781
943,3836,21270
943,51050,818
962,3836,2529
962,51569,743
964,3836,2161
964,51603,873
967,3836,2807
967,51609,1002
971,3836,1774
971,51912,724
974,3836,1378
974,51924,636
975,3836,5045
975,51934,824
981,3836,2215
981,52065,804
982,3836,2495
982,52173,802
984,3836,1990
984,52265,841
987,3836,4946
987,52348,667
989,3836,1918
989,52419,739
990,3836,1883
990,52519,949
992,3836,1820
992,52570,727
994,3836,1431
994,52604,652
995,3836,3021
995,52621,749
1003,3836,5980
1003,52699,934
1009,3836,33908
1009,52808,829
1029,3836,3110
1029,54439,956
1031,3836,1978
1031,54578,861
1033,3836,1997
1033,54617,849
1035,3836,1977
1035,54798,713
1036,3836,1177
1036,54892,681
1037,3836,3088
1037,54905,971
1039,3836,2762
1039,54940,1010
1041,3836,1192
1041,55062,710
1043,3836,2329
1043,55064,917
1044,3836,2008
1044,55086,777
1046,3836,1827
1046,55145,744
1048,3836,2138
1048,55217,753
1050,3836,1712
1050,55583,693
1051,3836,10028
1051,55634,792
1062,3836,11684
1062,56315,700
1070,3836,76746
1070,56606,1271
1096,3836,2313
1096,56726,887
1100,3836,1497
1100,56732,838
1101,3836,2256
1101,56733,830
1103,3836,1748
1103,56736,750
1104,3836,1432
1104,56737,657
1106,3836,2210
1106,56739,825
1108,3836,1937
1108,56747,676
1109,3836,2632
1109,56753,820
1113,3836,1630
1113,56760,828
1114,3836,2127
1114,56764,993
1118,3836,1770
1118,56765,885
1120,3836,10048
1120,56767,726
1140,3836,2359
1140,56803,891
1144,3836,1961
1144,56820,926
1145,3836,6053
1145,56821,850
1150,3836,1802
1150,56830,838
1152,3836,3261
1152,56832,914
1153,3836,1937
1153,56833,791
1155,3836,4071
1155,56835,828
1157,3836,1519
1157,56838,660
1159,3836,9030
1159,56841,999
1167,3836,2241
1167,56852,917
1170,3836,9971
1170,56855,847
1176,3836,4666
1176,56874,763
1178,3836,1367
1178,56879,643
1179,3836,5168
1179,56880,854
1185,3836,4354
1185,56887,959
1187,3836,1794
1187,56891,653
1188,3836,2453
1188,56894,1001
1190,3836,1822
1190,56898,731
1191,3836,28163
1191,56899,1015
1201,3836,1522
1201,56918,781
1202,3836,1575
1202,56919,854
1204,3836,2318
1204,56921,693
1208,3836,1707
1208,56925,802
1209,3836,2334
1209,56926,708
1213,3836,1830
1213,56930,927
1214,3836,2298
1214,56931,747
1216,3836,1691
1216,56933,677
1218,3836,2384
1218,56935,695
1221,3836,1935
1221,56938,681
1222,3836,3580
1222,56939,748
1225,3836,2918
1225,56942,1011
1227,3836,2185
1227,56945,614
1229,3836,1971
1229,56951,1014
1230,3836,1726
1230,56952,868
1231,3836,1289
1231,56953,602
1233,3836,1811
1233,56955,760
1234,3836,1911
1234,56957,904
1236,3836,1658
1236,56959,875
1237,3836,4034
1237,56961,716
1240,3836,2430
1240,56966,841
1244,3836,2075
1244,56971,700
1245,3836,1729
1245,56972,715
1247,3836,2111
1247,56974,868
1249,3836,1918
1249,56978,670
1252,3836,1711
1252,56985,715
1253,3836,1889
1253,56996,769
1256,3836,1780
1256,57005,697
1257,3836,1522
1257,57009,675
1258,3836,2023
1258,57012,690
1260,3836,3653
1260,57013,824
1263,3836,3022
1263,57017,826
1265,3836,6189
1265,57020,707
1270,3836,2754
1270,57027,990
1272,3836,2304
1272,57033,868
1274,3836,2242
1274,57039,985
1275,3836,2409
1275,57045,905
1277,3836,3723
1277,57049,899
1278,3836,2210
1278,57051,967
1280,3836,1839
1280,57054,854
1281,3836,1533
1281,57056,880
1282,3836,2236
1282,57057,833
1284,3836,2369
1284,57059,689
1285,3836,11731
1285,57060,1210
1290,3836,2477
1290,57086,715
1293,3836,1999
1293,57093,1013
1296,3836,1568
1296,57098,737
1298,3836,1912
1298,57102,1105
1302,3836,1501
1302,57106,780
1303,3836,2171
1303,57107,739
1306,3836,2296
1306,57113,917
1308,3836,2009
1308,57115,1130
1310,3836,2187
1310,57119,807
1312,3836,3225
1312,57121,1073
1315,3836,1963
1315,57127,840
1317,3836,2850
1317,57129,875
1319,3836,9754
1319,57138,894
1323,3836,1418
1323,57148,716
1325,3836,1643
1325,57150,844
1326,3836,1894
1326,57151,870
1328,3836,3059
1328,57153,1023
1330,3836,5650
1330,57155,701
1336,3836,2857
1336,57161,732
1340,3836,1584
1340,57166,680
1341,3836,4696
1341,57174,675
1344,3836,1706
1344,57184,705
1346,3836,3773
1346,57187,926
1349,3836,8954
1349,57191,1173
1354,3836,6095
1354,57197,680
1359,3836,2065
1359,57207,874
1360,3836,2511
1360,57209,913
1361,3836,15020
1361,57211,904
1367,3836,2041
1367,57235,686
1368,3836,2604
1368,57237,852
1371,3836,1897
1371,57244,833
1372,3836,1375
1372,57253,702
1373,3836,25772
1373,57254,842
1403,3836,3887
1403,57292,786
1406,3836,3160
1406,57301,972
1409,3836,8235
1409,57304,823
1413,3836,2526
1413,57313,686
1418,3836,2386
1418,57315,717
1420,3836,1440
1420,57318,612
1422,3836,2671
1422,57320,865
1425,3836,1838
1425,57323,752
1426,3836,1606
1426,57330,929
1429,3836,1745
1429,57335,695
1430,3836,2968
1430,57336,1277
1432,3836,5015
1432,57343,864
1435,3836,1385
1435,57347,674
1438,3836,1141
1438,57351,588
1439,3836,1279
1439,57352,726
1440,3836,1530
1440,57353,813
1443,3836,2299
1443,57360,931
