Stream index,Source Port,stream_size
863,57650,834
864,3836,2310
864,57653,875
867,3836,1004
867,57668,760
868,3836,859
868,57671,657
869,3836,1066
869,57673,827
870,3836,1123
870,57675,800
872,3836,999
872,57679,1152
873,3836,1156
873,57685,690
874,3836,848
874,57687,778
875,3836,916
875,57690,867
876,3836,462
876,57692,712
878,3836,1003
878,57700,1033
879,3836,1093
879,57718,970
880,3836,734
880,57727,753
881,3836,1255
881,57731,681
883,3836,1149
883,57734,770
884,3836,1233
884,57736,822
885,3836,725
885,57739,897
886,3836,1082
886,57741,679
887,3836,1001
887,57743,749
889,3836,1582
889,57746,663
890,3836,1081
890,57748,644
891,3836,1035
891,57750,700
892,3836,1019
892,57752,641
894,3836,937
894,57755,750
895,3836,829
895,57757,859
896,3836,842
896,57759,646
897,3836,1610
897,57765,1000
898,3836,985
898,57768,941
900,3836,755
900,57772,1078
901,3836,1019
901,57774,804
902,3836,1219
902,57778,735
903,3836,1261
903,57780,953
905,3836,1503
905,57783,860
906,3836,2305
906,57787,644
907,3836,1073
907,57789,800
908,3836,1381
908,57796,724
911,3836,1782
911,57808,931
914,3836,1067
914,57812,896
915,3836,1522
915,57814,690
916,3836,1157
916,57816,752
917,3836,1522
917,57827,1095
919,3836,920
919,57830,661
920,3836,582
920,57832,642
921,3836,1029
921,57834,854
922,3836,795
922,57837,810
924,3836,935
924,57840,676
925,3836,934
925,57846,888
926,3836,1916
926,57848,830
927,3836,1223
927,57850,735
929,3836,1047
929,57855,691
930,3836,948
930,57857,661
931,3836,661
931,57859,686
932,3836,963
932,57861,806
933,3836,1008
933,57864,802
935,3836,1160
935,57868,670
936,3836,1613
936,57872,784
937,3836,1084
937,57875,1035
938,3836,1006
938,57877,818
940,3836,1258
940,57880,843
941,3836,874
941,57882,907
942,3836,1390
942,57884,781
943,3836,901
943,57887,726
945,3836,862
945,57890,686
946,3836,1388
946,57892,687
947,3836,754
947,57894,731
948,3836,763
948,57896,928
950,3836,1141
950,57900,696
953,3836,1052
953,57904,714
955,3836,1106
955,57908,958
956,3836,1002
956,57913,735
957,3836,655
957,57915,784
959,3836,1246
959,57919,677
960,3836,911
960,57922,652
961,3836,908
961,57924,1041
962,3836,908
962,57926,779
963,3836,955
963,57928,892
965,3836,1898
965,57934,926
966,3836,1075
966,57938,724
967,3836,1677
967,57940,899
968,3836,1115
968,57943,698
970,3836,1562
970,57946,844
971,3836,993
971,57948,1070
972,3836,1517
972,57950,1014
973,3836,1037
973,57952,949
975,3836,2077
975,57957,787
976,3836,868
976,57960,620
977,3836,1114
977,57962,776
978,3836,1080
978,57964,763
980,3836,983
980,57968,776
981,3836,775
981,57970,842
982,3836,1231
982,57973,745
983,3836,967
983,57975,888
985,3836,1462
985,57980,802
986,3836,1377
986,57982,1035
987,3836,951
987,57984,888
988,3836,1396
988,57986,821
989,3836,934
989,57989,993
991,3836,857
991,57993,1088
992,3836,844
992,58003,862
993,3836,1018
993,58005,801
994,3836,1067
994,58007,703
996,3836,1418
996,58011,595
997,3836,1178
997,58013,986
998,3836,1041
998,58015,774
999,3836,1300
999,58017,680
1001,3836,1195
1001,58022,640
1002,3836,1340
1002,58024,815
1003,3836,1202
1003,58026,1079
1004,3836,890
1004,58028,663
1005,3836,1251
1005,58030,828
1007,3836,844
1007,58036,852
1008,3836,825
1008,58041,856
1009,3836,1645
1009,58043,743
1010,3836,880
1010,58045,769
1012,3836,1384
1012,58049,882
1013,3836,1115
1013,58051,804
1014,3836,1167
1014,58053,704
1015,3836,1115
1015,58055,886
1017,3836,953
1017,58059,955
1018,3836,1223
1018,58063,695
1019,3836,1185
1019,58065,721
1020,3836,1139
1020,58068,853
1022,3836,996
1022,58071,770
1023,3836,1132
1023,58073,784
1024,3836,957
1024,58076,877
1025,3836,1359
1025,58078,820
1026,3836,634
1026,58080,794
1028,3836,960
1028,58083,799
1029,3836,1064
1029,58085,1004
1030,3836,824
1030,58087,596
1031,3836,1251
1031,58089,786
1033,3836,1052
1033,58093,737
1034,3836,892
1034,58096,780
1035,3836,1158
1035,58098,766
1036,3836,1638
1036,58100,789
1038,3836,1249
1038,58104,770
1039,3836,854
1039,58107,854
1040,3836,1305
1040,58109,825
1041,3836,878
1041,58112,894
1042,3836,2438
1042,58114,679
1044,3836,726
1044,58127,660
1045,3836,1447
1045,58131,837
1046,3836,1415
1046,58133,768
1047,3836,678
1047,58135,697
1049,3836,1503
1049,58138,660
1050,3836,1176
1050,58141,729
1051,3836,1255
1051,58143,1260
1052,3836,779
1052,58145,731
1054,3836,1204
1054,58148,816
1055,3836,1407
1055,58150,859
1056,3836,1080
1056,58152,758
1057,3836,954
1057,58154,702
1058,3836,1108
1058,58156,683
1060,3836,1239
1060,58159,795
1061,3836,1179
1061,58161,920
1062,3836,867
1062,58163,843
1063,3836,1096
1063,58166,1003
1065,3836,1082
1065,58169,920
1066,3836,1239
1066,58171,728
1067,3836,1090
1067,58173,894
1068,3836,1138
1068,58175,775
1070,3836,679
1070,58178,676
1071,3836,714
1071,58182,776
1072,3836,1661
1072,58184,824
1073,3836,1141
1073,58186,909
1075,3836,1258
1075,58189,772
1076,3836,1178
1076,58191,720
1077,3836,883
1077,58193,997
1078,3836,1118
1078,58195,749
1079,3836,1430
1079,58197,732
1081,3836,1131
1081,58202,765
1082,3836,1237
1082,58204,848
1083,3836,1328
1083,58206,773
1084,3836,1001
1084,58208,744
1086,3836,1040
1086,58212,711
1087,3836,1393
1087,58216,746
1088,3836,1073
1088,58220,786
1089,3836,785
1089,58223,810
1091,3836,877
1091,58226,984
1092,3836,1095
1092,58228,639
1093,3836,1072
1093,58230,685
1094,3836,1236
1094,58232,1089
1095,3836,1643
1095,58235,807
1097,3836,917
1097,58244,1280
1098,3836,923
1098,58247,661
1099,3836,1003
1099,58249,606
1100,3836,1286
1100,58251,788
1102,3836,1052
1102,58254,758
1103,3836,1025
1103,58256,894
1104,3836,1306
1104,58258,837
1105,3836,1196
1105,58260,830
1107,3836,903
1107,58263,753
1108,3836,823
1108,58265,783
1109,3836,3338
1109,58267,701
1111,3836,907
1111,58275,872
1112,3836,1280
1112,58279,679
1113,3836,1219
1113,58282,777
1114,3836,878
1114,58284,777
1115,3836,1203
1115,58287,1037
1123,3836,1228
1123,58312,858
1138,3836,1330
1138,58341,793
1139,3836,942
1139,58343,675
1141,3836,1198
1141,58346,1101
1142,3836,836
1142,58351,1008
1143,3836,1408
1143,58356,831
1144,3836,1075
1144,58359,663
1145,3836,1026
1145,58361,926
1153,3836,1195
1153,58378,1014
1154,3836,1098
1154,58380,975
1155,3836,1023
1155,58382,826
1156,3836,973
1156,58384,644
1158,3836,975
1158,58387,667
1159,3836,1315
1159,58389,865
1160,3836,1515
1160,58391,762
1161,3836,845
1161,58394,620
1163,3836,1404
1163,58397,738
1164,3836,1131
1164,58399,868
1165,3836,1379
1165,58407,741
1166,3836,1517
1166,58409,715
1168,3836,989
1168,58412,724
1169,3836,1302
1169,58414,777
1170,3836,733
