Stream index,Source Port,stream_size
1218,52314,679
1219,3836,1243
1219,52318,816
1220,3836,1807
1220,52322,748
1221,3836,1456
1221,52324,914
1222,3836,1005
1222,52326,677
1224,3836,1008
1224,52329,785
1225,3836,1641
1225,52331,1045
1226,3836,833
1226,52333,656
1227,3836,1248
1227,52336,763
1229,3836,1701
1229,52339,881
1230,3836,1415
1230,52347,914
1231,3836,1320
1231,52350,681
1232,3836,1006
1232,52352,704
1234,3836,1065
1234,52355,888
1235,3836,1346
1235,52357,1053
1236,3836,1383
1236,52359,960
1237,3836,2191
1237,52361,1206
1238,3836,1770
1238,52367,846
1240,3836,1310
1240,52373,900
1241,3836,1165
1241,52375,690
1242,3836,1023
1242,52378,1011
1243,3836,1742
1243,52380,760
1245,3836,1390
1245,52383,897
1246,3836,1234
1246,52387,825
1247,3836,1444
1247,52389,870
1248,3836,1900
1248,52393,918
1250,3836,1561
1250,52396,1072
1251,3836,1193
1251,52399,774
1252,3836,1263
1252,52401,803
1253,3836,1133
1253,52405,1003
1255,3836,1220
1255,52409,811
1256,3836,1845
1256,52411,949
1257,3836,1135
1257,52413,767
1258,3836,1304
1258,52416,715
1259,3836,1034
1259,52418,784
1261,3836,2204
1261,52421,974
1262,3836,1157
1262,52425,733
1263,3836,876
1263,52431,831
1264,3836,1545
1264,52433,981
1266,3836,848
1266,52437,618
1267,3836,1441
1267,52444,765
1268,3836,1120
1268,52447,795
1269,3836,1270
1269,52449,684
1271,3836,1583
1271,52452,1069
1272,3836,1349
1272,52455,748
1273,3836,1720
1273,52459,775
1274,3836,1397
1274,52462,766
1275,3836,750
1275,52464,692
1277,3836,1130
1277,52469,866
1278,3836,1102
1278,52471,1216
1279,3836,1473
1279,52476,1238
1280,3836,910
1280,52481,910
1282,3836,1265
1282,52487,769
1283,3836,1315
1283,52491,840
1284,3836,1377
1284,52495,801
1285,3836,1917
1285,52497,1270
1287,3836,1558
1287,52505,1083
1288,3836,1067
1288,52507,690
1289,3836,1319
1289,52509,1170
1290,3836,1392
1290,52511,735
1291,3836,718
1291,52513,675
1293,3836,1224
1293,52526,746
1294,3836,1543
1294,52528,812
1295,3836,1060
1295,52530,648
1296,3836,1228
1296,52532,833
1298,3836,1587
1298,52535,714
1299,3836,1869
1299,52539,958
1300,3836,1372
1300,52541,799
1301,3836,1190
1301,52543,639
1303,3836,1772
1303,52546,735
1304,3836,1018
1304,52553,839
1305,3836,1466
1305,52555,781
1306,3836,1391
1306,52562,881
1308,3836,1318
1308,52565,681
1309,3836,1483
1309,52576,944
1310,3836,808
1310,52580,628
1311,3836,1317
1311,52582,821
1312,3836,1647
1312,52585,809
1314,3836,1249
1314,52589,744
1315,3836,1812
1315,52593,652
1316,3836,2019
1316,52595,1001
1317,3836,1772
1317,52597,845
1319,3836,1297
1319,52600,919
1320,3836,1597
1320,52604,1082
1321,3836,1259
1321,52608,993
1322,3836,884
1322,52612,742
1324,3836,1710
1324,52617,845
1325,3836,1025
1325,52621,986
1326,3836,1261
1326,52625,944
1327,3836,897
1327,52627,756
