Stream index,Source Port,stream_size
1192,59233,864
1195,3836,803
1195,59241,674
1197,3836,597
1197,59245,588
1199,3836,944
1199,59250,726
1201,3836,863
1201,59254,813
1203,3836,1517
1203,59258,931
1206,3836,1028
1206,59263,736
1208,3836,542
1208,59268,791
1212,3836,1177
1212,59277,772
1214,3836,992
1214,59281,808
1216,3836,542
1216,59285,729
1220,3836,1273
1220,59294,831
1222,3836,1201
1222,59299,883
1224,3836,542
1224,59303,678
1228,3836,542
1228,59327,724
1231,3836,1188
1231,59335,808
1234,3836,1227
1234,59343,737
1236,3836,1565
1236,59348,741
1238,3836,1104
1238,59359,801
1240,3836,1321
1240,59365,848
1243,3836,1021
1243,59372,773
1245,3836,995
1245,59376,777
1247,3836,842
1247,59381,838
1249,3836,1223
1249,59385,804
1251,3836,1157
1251,59389,793
1254,3836,836
1254,59399,658
1256,3836,1107
1256,59403,641
1258,3836,1305
1258,59408,791
1260,3836,810
1260,59412,679
1262,3836,863
1262,59417,855
1265,3836,931
1265,59422,776
1267,3836,963
1267,59427,689
1269,3836,898
1269,59431,674
1271,3836,542
1271,59435,834
1275,3836,1555
1275,59462,875
1277,3836,951
1277,59466,760
1279,3836,1034
1279,59470,657
1281,3836,542
1281,59474,827
1285,3836,542
1285,59482,800
1289,3836,1319
1289,59496,1152
1291,3836,542
1291,59516,690
1295,3836,542
1295,59526,778
1298,3836,1199
1298,59546,867
1300,3836,823
1300,59550,712
1303,3836,1281
1303,59555,1033
1305,3836,1119
1305,59559,970
1307,3836,542
1307,59563,753
1311,3836,1136
1311,59570,681
1313,3836,1466
1313,59575,770
1315,3836,542
1315,59580,822
1319,3836,1146
1319,59599,897
1321,3836,881
1321,59604,679
1323,3836,899
1323,59609,749
1325,3836,889
1325,59613,663
1328,3836,963
1328,59618,644
1330,3836,804
1330,59622,700
1332,3836,542
1332,59626,641
1336,3836,542
1336,59642,750
1339,3836,1013
1339,59650,859
1342,3836,832
1342,59660,646
1344,3836,945
1344,59664,1000
1346,3836,1235
1346,59669,941
1348,3836,1148
1348,59673,1078
1350,3836,946
1350,59678,804
1353,3836,542
1353,59683,735
1356,3836,542
1356,59694,953
1360,3836,1665
1360,59704,860
1362,3836,1127
1362,59708,644
1364,3836,1313
1364,59715,800
1367,3836,851
1367,59720,724
1369,3836,1062
1369,59724,931
1371,3836,1544
1371,59729,896
1373,3836,542
1373,59733,690
1377,3836,1138
1377,59741,752
1379,3836,1344
1379,59746,1095
1381,3836,1190
1381,59751,661
1384,3836,785
1384,59758,642
1386,3836,542
1386,59765,854
1390,3836,1044
1390,59790,810
1392,3836,841
1392,59798,676
1394,3836,1298
1394,59803,888
1396,3836,1353
1396,59808,830
1398,3836,542
1398,59813,735
1402,3836,867
1402,59832,691
1404,3836,869
1404,59842,661
1406,3836,955
1406,59846,686
1409,3836,1311
1409,59851,806
1411,3836,1150
1411,59855,802
1413,3836,917
1413,59861,670
1415,3836,1181
1415,59869,784
1417,3836,542
1417,59877,1035
1421,3836,1139
1421,59884,818
1423,3836,542
1423,59889,843
1427,3836,1073
1427,59901,907
1429,3836,1521
1429,59905,781
1431,3836,991
1431,59909,726
1434,3836,1032
1434,59914,686
1436,3836,857
1436,59918,687
1438,3836,542
1438,59922,731
1442,3836,542
1442,59938,928
1445,3836,1036
1445,59951,696
1448,3836,974
1448,59956,714
1450,3836,867
1450,59964,958
1452,3836,912
1452,59972,735
1454,3836,1377
1454,59976,784
1456,3836,945
1456,59980,677
1459,3836,958
1459,59985,652
1461,3836,1030
1461,59990,1041
1463,3836,1024
1463,59995,779
1465,3836,542
1465,60002,892
1469,3836,542
1469,60017,926
1473,3836,542
1473,60029,724
1476,3836,1645
1476,60049,899
1478,3836,542
1478,60053,698
1482,3836,979
1482,60064,844
1484,3836,542
1484,60069,1070
1488,3836,542
1488,60077,1014
1492,3836,1486
1492,60086,949
1494,3836,542
1494,60090,787
1498,3836,551
1498,60100,620
1500,3836,1434
1500,60104,776
1502,3836,1203
1502,60108,763
1504,3836,1045
1504,60112,776
1506,3836,1219
1506,60119,842
1509,3836,542
1509,60124,745
1512,3836,1460
1512,60142,888
1515,3836,1474
1515,60148,802
1517,3836,1242
1517,60152,1035
1519,3836,1038
1519,60156,888
1521,3836,1267
1521,60160,821
1523,3836,1278
1523,60164,993
1526,3836,1046
1526,60174,1088
1528,3836,1013
1528,60178,862
1530,3836,1073
1530,60183,801
1532,3836,1503
1532,60187,703
1534,3836,1052
1534,60192,595
1537,3836,1299
1537,60198,986
1539,3836,1123
1539,60202,774
1541,3836,1070
1541,60206,680
1543,3836,1177
1543,60211,640
1545,3836,865
1545,60215,815
1548,3836,961
1548,60220,1079
1550,3836,850
1550,60224,663
1552,3836,1167
1552,60234,828
1554,3836,542
1554,60238,852
1558,3836,1092
1558,60247,856
