Stream index,Source Port,stream_size
1899,3836,1062
1899,65317,623
1901,3836,1516
1901,65321,1161
1903,3836,1551
1903,65325,916
1906,3836,781
1906,65338,642
1908,3836,1075
1908,65342,725
1910,3836,971
1910,65346,865
1912,3836,1206
1912,65354,720
1914,3836,851
1914,65358,651
1916,3836,1285
1916,65365,733
1918,3836,1431
1918,65369,774
1920,3836,1315
1920,65373,752
1922,3836,1135
1922,65377,808
1924,3836,1209
1924,65381,721
1926,3836,1656
1926,65400,903
1929,3836,932
1929,65413,808
1931,3836,1022
1931,65417,718
1933,3836,1152
1933,65422,733
1935,3836,1034
1935,65431,873
1937,3836,999
1937,65437,786
1939,3836,1359
1939,65441,874
1941,3836,1401
1941,65445,963
1943,3836,1004
1943,65449,703
1945,3836,1255
1945,65453,777
1947,3836,1075
1947,65457,730
1949,3836,1299
1949,65461,725
1951,3836,1259
1951,65465,751
1953,3836,903
1953,65469,674
1955,3836,1398
1955,65473,638
1958,3836,1612
1958,65478,670
1960,3836,946
1960,65485,679
1962,3836,1150
1962,65489,816
1964,3836,2295
1964,65495,748
1966,3836,1488
1966,65509,914
1968,3836,948
1968,65515,677
1970,3836,1117
1970,65519,785
1972,3836,1636
1972,65523,1045
1974,3836,880
1974,65529,656
1976,3836,1187
1976,65533,763
1978,3836,1273
1978,49155,881
1980,3836,1386
1980,49159,914
1982,3836,1085
1982,49163,681
1984,3836,766
1984,49167,704
1987,3836,1432
1987,49174,888
1989,3836,1296
1989,49181,1053
1992,3836,1172
1992,49190,960
1994,3836,1622
1994,49196,1206
1996,3836,1634
1996,49200,846
1998,3836,1433
1998,49204,900
2000,3836,1194
2000,49208,690
2002,3836,542
2002,49212,1011
2006,3836,2088
2006,49233,760
2008,3836,1180
2008,49239,897
2010,3836,1184
2010,49243,825
2012,3836,1344
2012,49247,870
2014,3836,2195
2014,49251,918
2016,3836,1650
2016,49257,1072
2018,3836,1523
2018,49262,774
2020,3836,1332
2020,49266,803
2022,3836,1090
2022,49270,1003
2024,3836,895
2024,49276,811
2026,3836,1393
2026,49281,949
2028,3836,1105
2028,49286,767
2030,3836,1294
2030,49290,715
2033,3836,1347
2033,49295,784
2035,3836,1624
2035,49299,974
2037,3836,1131
2037,49305,733
2039,3836,1008
2039,49309,831
2041,3836,1794
2041,49320,981
2043,3836,795
2043,49326,618
2045,3836,1783
2045,49332,765
2047,3836,896
2047,49341,795
2049,3836,1495
2049,49345,684
2051,3836,2576
2051,49349,1069
2053,3836,1354
2053,49354,748
2055,3836,1510
2055,49364,775
2057,3836,1189
2057,49368,766
2059,3836,806
2059,49372,692
2061,3836,1585
2061,49376,866
2063,3836,1327
2063,49380,1216
2065,3836,1610
2065,49384,1238
2068,3836,1104
2068,49389,910
2070,3836,820
2070,49393,769
2072,3836,1558
2072,49400,840
2074,3836,992
2074,49405,801
2076,3836,1463
2076,49676,1270
2078,3836,1529
2078,49689,1083
2080,3836,1076
2080,49702,690
2082,3836,1102
2082,49715,1170
2084,3836,1070
2084,49720,735
2086,3836,1024
2086,49727,675
2088,3836,1450
2088,49731,746
2090,3836,1380
2090,49737,812
2092,3836,1016
2092,49741,648
2094,3836,1081
2094,49745,833
2096,3836,1296
2096,49753,714
2098,3836,1618
2098,49757,958
2101,3836,1153
2101,49762,799
2103,3836,882
2103,49766,639
2105,3836,1351
2105,49774,735
2107,3836,1246
2107,49778,839
2109,3836,1347
2109,49786,781
2111,3836,1330
2111,49790,881
2113,3836,841
2113,49794,681
2115,3836,2744
2115,49798,944
2117,3836,871
2117,49805,628
2119,3836,1489
2119,49809,821
2121,3836,1213
2121,49813,809
2123,3836,1232
2123,49819,744
2125,3836,1300
2125,49830,652
2127,3836,1498
2127,49834,1001
2129,3836,3196
2129,49840,845
2132,3836,1514
2132,49860,919
2134,3836,1399
2134,49867,1082
2136,3836,1217
2136,49871,993
2138,3836,1081
2138,49875,742
2140,3836,1231
2140,49882,845
2142,3836,1370
2142,49886,986
2144,3836,1247
2144,49890,944
2147,3836,1172
2147,49895,756
