Stream index,Source Port,stream_size
2389,443,5623
2389,52100,2003
2394,443,5679
2394,52106,2110
2395,443,5438
2395,52108,2034
2396,443,5708
2396,52110,2139
2397,443,5719
2397,52112,2175
2400,443,5504
2400,52117,2017
2406,443,5593
2406,52124,2141
2407,443,5769
2407,52126,2077
2414,443,5808
2414,52134,2047
2415,443,5450
2415,52137,2130
2418,443,5630
2418,52141,2177
2422,443,5525
2422,52146,2017
2423,443,5589
2423,52148,2082
2425,443,5649
2425,52152,2083
2426,443,5500
2426,52154,2032
2429,443,5446
2429,52158,2039
2431,443,5615
2431,52161,2007
2432,443,5475
2432,52163,2000
2433,443,5718
2433,52166,2288
2435,443,5796
2435,52169,2149
2437,443,5629
2437,52172,2072
2438,443,5698
2438,52174,2042
2444,443,5703
2444,52182,2121
2447,443,5724
2447,52186,1976
2450,443,5723
2450,52190,2349
2451,443,5524
2451,52192,2189
2452,443,5418
2452,52195,1987
2454,443,5572
2454,52198,2058
2456,443,5649
2456,52201,2152
2467,443,5602
2467,52213,2049
2468,443,5513
2468,52215,2000
2469,443,5645
2469,52218,2004
2474,443,5732
2474,52224,2097
2476,443,5640
2476,52227,2081
2477,443,5599
2477,52229,2101
2478,443,5599
2478,52232,2034
2492,443,6322
2492,52247,2170
2498,443,5531
2498,52254,2108
2503,443,5581
2503,52260,2035
2504,443,5620
2504,52263,2060
2505,443,5615
2505,52265,2158
2509,443,5512
2509,52270,2102
2511,443,5567
2511,52273,2161
2512,443,5710
2512,52275,2216
2513,443,5516
2513,52278,2036
2514,443,5694
2514,52280,2088
2516,443,5633
2516,52283,2055
2522,443,5646
2522,52290,2046
2524,443,5584
2524,52294,2062
2525,443,5474
2525,52296,2014
2526,443,5561
2526,52298,1987
2538,443,5664
2538,52311,2005
2540,443,5482
2540,52315,2016
2545,443,5618
2545,52321,2119
2546,443,5853
2546,52323,2079
2547,443,5843
2547,52325,2133
2548,443,5578
2548,52327,2012
2549,443,5514
2549,52330,2096
2550,443,5765
2550,52332,2282
2551,443,5514
2551,52334,2001
2553,443,5633
2553,52337,2086
2557,443,5768
2557,52343,2164
2561,443,5669
2561,52348,2175
2563,443,5698
2563,52351,2014
2564,443,5569
2564,52353,2041
2565,443,5539
2565,52356,2163
2566,443,5732
2566,52358,2284
2567,443,5622
2567,52360,2215
2572,443,6042
2572,52366,2391
2573,443,5722
2573,52368,2145
2577,443,5642
2577,52374,2179
2578,443,5570
2578,52376,2021
2580,443,5592
2580,52379,2258
2581,443,5836
2581,52381,2072
2582,443,5619
2582,52384,2174
2585,443,5647
2585,52388,2116
2588,443,5660
2588,52392,2161
2589,443,5777
2589,52394,2189
2591,443,5813
2591,52398,2301
2592,443,5705
2592,52400,2031
2593,443,5617
2593,52402,2102
2596,443,5574
2596,52406,2258
2598,443,5606
2598,52410,2114
2599,443,5712
2599,52412,2218
2600,443,5664
2600,52414,2072
2602,443,5684
2602,52417,2032
2603,443,5606
2603,52419,2085
2604,443,5881
2604,52422,2219
2608,443,5579
2608,52427,2056
2612,443,5487
2612,52432,2136
2613,443,5713
2613,52434,2232
2615,443,5458
2615,52438,1974
2621,443,5747
2621,52445,2082
2623,443,5613
2623,52448,2094
2624,443,5645
2624,52450,2021
2625,443,5805
2625,52453,2288
2629,443,5695
2629,52458,2077
2630,443,5735
2630,52460,2096
2632,443,5761
2632,52463,2097
2633,443,5454
2633,52466,2025
2636,443,5566
2636,52470,2159
2638,443,5613
2638,52473,2401
2642,443,5657
2642,52478,2413
2645,443,5548
2645,52482,2133
2649,443,5603
2649,52488,2076
2652,443,5713
2652,52492,2131
2655,443,5624
2655,52496,2108
2658,443,5732
2658,52500,2433
2662,443,5723
2662,52506,2308
2663,443,5559
2663,52508,2023
2664,443,5631
2664,52510,2365
2665,443,5689
2665,52512,2048
2666,443,5454
2666,52515,2016
2677,443,5690
2677,52527,2065
2678,443,5670
2678,52529,2117
2679,443,5548
2679,52531,1997
2680,443,5694
2680,52533,2118
2681,443,5727
2681,52536,2043
2684,443,5800
2684,52540,2213
2685,443,5682
2685,52542,2104
2686,443,5606
2686,52544,1984
2687,443,5819
2687,52547,2048
2693,443,5616
2693,52554,2140
2695,443,5729
2695,52557,2088
2700,443,5649
2700,52563,2158
2701,443,5633
2701,52566,2018
2711,443,5803
2711,52577,2199
2714,443,5575
2714,52581,1925
2715,443,5753
2715,52583,2132
2718,443,5844
2718,52587,2064
2719,443,5676
2719,52590,2057
2722,443,5817
2722,52594,1943
2723,443,5738
2723,52596,2248
2724,443,5842
2724,52598,2078
2725,443,5691
2725,52601,2186
2728,443,5820
2728,52605,2261
2731,443,5636
2731,52609,2238
2735,443,5608
2735,52614,2009
2737,443,5835
2737,52618,2137
2740,443,5668
2740,52622,2189
2743,443,5647
2743,52626,2211
2745,443,5275
2745,52629,2015
