Stream index,Source Port,stream_size
2664,443,5220
2664,61501,1884
2669,443,5135
2669,61511,1920
2670,443,5195
2670,61514,1762
2671,443,5267
2671,61517,1886
2672,443,5157
2672,61523,1876
2677,443,5275
2677,61530,1780
2689,443,5082
2689,61551,1875
2690,443,5239
2690,61554,1922
2692,443,5234
2692,61559,1762
2694,443,5202
2694,61572,1827
2697,443,5289
2697,61586,1828
2702,443,5198
2702,61597,1777
2704,443,6522
2704,61600,1850
2705,443,5170
2705,61602,1752
2707,443,5210
2707,61605,1745
2708,443,5124
2708,61607,2033
2710,443,5298
2710,61611,1894
2712,443,6621
2712,61614,1829
2713,443,5008
2713,61616,1787
2714,443,5307
2714,61618,1866
2716,443,5190
2716,61621,1721
2718,443,5315
2718,61625,2094
2719,443,5198
2719,61627,1934
2722,443,5146
2722,61631,1732
2724,443,5185
2724,61634,1803
2732,443,5300
2732,61643,1897
2734,443,5216
2734,61647,1794
2736,443,5192
2736,61650,1745
2739,443,5158
2739,61654,1803
2740,443,5295
2740,61656,1842
2742,443,5452
2742,61659,1826
2749,443,5239
2749,61668,1846
2752,443,5316
2752,61672,1791
2761,443,7085
2761,61684,1981
2768,443,5123
2768,61692,1853
2770,443,5219
2770,61695,1780
2771,443,5357
2771,61697,1817
2772,443,5027
2772,61700,1903
2773,443,5223
2773,61702,1847
2775,443,5270
2775,61705,1906
2778,443,5183
2778,61709,1961
2781,443,5102
2781,61713,1781
2784,443,5346
2784,61718,1899
2829,443,5261
2829,61764,1800
2908,443,5261
2908,61844,1791
3000,443,5185
3000,61938,1807
3023,443,5151
3023,61962,1759
3025,443,5173
3025,61966,1732
3037,443,5261
3037,61979,1750
3111,443,5001
3111,62054,1761
3131,443,5311
3131,62075,1864
3381,443,5182
3381,62326,1878
3584,443,5757
3584,62531,1932
3639,443,5156
3639,62587,1757
3656,443,5258
3656,62605,1907
3690,443,5403
3690,62640,2027
3764,443,5095
3764,62716,1812
3774,443,5235
3774,62727,1831
3775,443,5311
3775,62729,1909
3777,443,5185
3777,62732,1920
3798,443,5237
3798,62761,1759
3810,443,5298
3810,62774,1786
3873,443,5564
3873,62838,1974
3926,443,5374
3926,62892,2017
3938,443,5232
3938,62906,1960
3946,443,5398
3946,62915,2124
3955,443,5205
3955,62925,1890
3960,443,5560
3960,62931,1924
3961,443,5156
3961,62933,1766
3965,443,5169
3965,62939,2057
3968,443,5492
3968,62943,1883
3985,443,5231
3985,62961,1919
4056,443,5298
4056,63033,1861
4116,443,5206
4116,63094,1906
4142,443,5452
4142,63122,1934
4150,443,5460
4150,63131,2046
4183,443,5192
4183,63165,1830
4189,443,5177
4189,63172,1847
4230,443,5183
4230,63214,2003
4289,443,5224
4289,63275,1859
4326,443,5281
4326,63319,1963
4340,443,5220
4340,63341,1817
4341,443,5293
4341,63343,1777
4353,443,5280
4353,63362,1830
4408,443,5420
4408,63418,1964
4515,443,5295
4515,63526,1921
4588,443,5047
4588,63601,1947
4591,443,5372
4591,63605,2043
4687,443,5190
4687,63702,1719
4721,443,5306
4721,63737,1827
4728,443,5132
4728,63745,1839
4736,443,5260
4736,63755,1766
4769,443,5192
4769,63789,2033
4790,443,5148
4790,63811,1822
4799,443,5400
4799,63821,1907
4929,443,5199
4929,63953,1830
4930,443,5066
4930,63955,1770
4937,443,5405
4937,63963,1904
5008,443,5620
5008,64035,2146
5019,443,5411
5019,64047,2158
5030,443,5232
5030,64060,1932
5059,443,5138
5059,64091,1821
5114,443,5229
5114,64147,1876
5117,443,5198
5117,64151,1853
5168,443,5261
5168,64203,2178
5205,443,5230
5205,64242,2053
5225,443,5119
5225,64263,1834
5252,443,6749
5252,64291,2242
5337,443,5125
5337,64377,1793
5344,443,5096
5344,64385,1761
5345,443,5296
5345,64388,1876
5385,443,5212
5385,64429,1862
5407,443,5092
5407,64452,1742
5413,443,5241
5413,64459,1863
5441,443,5167
5441,64488,1788
5480,443,5199
5480,64529,1958
5498,443,5146
5498,64548,1849
5509,443,5105
5509,64560,1729
5514,443,5490
5514,64566,1793
5530,443,5164
5530,64589,1885
5534,443,5110
5534,64595,1833
5535,443,5205
5535,64597,1903
5543,443,5168
5543,64606,1763
5548,443,5583
5548,64610,1944
5556,443,5163
5556,64619,1724
5567,443,5270
5567,64644,1865
5648,443,5346
5648,64726,1863
5684,443,5302
5684,64763,1802
5685,443,5259
5685,64765,1742
5704,443,5470
5704,64786,1993
5707,443,5546
5707,64790,1877
5718,443,5298
5718,64802,1931
5719,443,5753
5719,64804,2060
5722,443,5323
5722,64809,1983
5884,443,5224
5884,64972,1820
5939,443,6215
5939,65029,1882
6000,443,5305
6000,65091,1988
6009,443,5206
6009,65101,1956
6032,443,5306
6032,65125,1760
